bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-020_acq-t1mpragesagisomww64CH_T1w	0.488490494296578	2.1816676329184554	0.5445	-1.0	6.625360000000001	4.18748	7.94576	7.74284	0.2663838721532973	0.39075458500676674	0.34286154283993586	0.4338069558143616	0.17234934270381919	0.0	0.0012722435985282863	7.712021770319507	7.662994169548056	7.745018207806593	192	448	512	2.228014994140621	7.664126701295011	8.03789902923347	14.221555392264781	8.473855613627451	13.669364372208989	13.618240054781372	18.711500178507677	1.0	0.5	0.5	273.5144	0.0	5.5204	0.0	14024084.0	0.0	17.0	34.1722	0.4447	146.619	444.7289	442.0	1503193.0038167627	131.0	762.0	198.3828	-0.6251	75.2483	714.939	713.0	2205011.713522476	561.0	870.0	93.0308	-0.1849	53.2247	959.7836	976.0	1934753.2878350099	824.0	1046.0	68.6282	0.1875053436916908	0.5039876941694317	0.5192853097051002	0.5443076886902681
sub-022_acq-t1mpragesagisomww64CH_T1w	0.5291181434599157	1.9320525333841518	0.575	-1.0	6.327003333333333	3.97973	7.6679	7.33338	0.2606626099980171	0.39318833076442655	0.34614905923755634	0.44365184009075165	0.17062556743621826	0.0	0.0005622721467636593	7.080086341879649	7.016071332528131	7.088976294815123	192	448	512	2.1138345325132186	8.249573187435727	7.694806423443798	12.721011550382451	8.269464749541383	13.506792424250925	13.212767010933897	17.862043859009386	1.0	0.5	0.5	212.5178	0.0	6.8208	0.0	11548426.0	0.0	20.0	35.6506	1.9422	157.2498	447.0734	450.0	1602015.7195215067	91.0	781.0	212.8832	0.3091	69.5339	733.6944	735.0	2416510.3181535113	585.0	883.0	89.0955	0.72	55.8671	953.8682	972.0	2127409.9657038073	801.0	1050.0	76.409	0.1936822875463553	0.5168684992143256	0.5294198076588859	0.5848160040631264
sub-024_acq-t1mpragesagisomww64CH_T1w	0.4976938223938224	2.2044498013058202	0.5685	-1.0	6.653453333333334	4.21324	7.95048	7.79664	0.26317767400045466	0.3913311137436444	0.34549121225590085	0.4466685950756073	0.17341028153896332	0.0	0.0005534366440861103	6.967727740401555	6.925681480097999	7.006063884546452	192	448	512	2.0979550772991504	7.782644829232554	8.563186925391337	15.808960869642306	7.9617983656274935	12.888830538078588	12.787671664972708	17.512386091212043	1.0	0.5	0.5	204.7268	0.0	6.7421	0.0	11118461.0	0.0	18.0	36.6991	1.9155	153.4958	446.5305	446.0	1641847.343400654	91.0	783.0	212.5879	-0.6862	79.4681	723.6414	722.0	2441339.114080443	571.0	876.0	92.7705	-0.1143	49.4346	968.6811	981.0	2155364.5504505914	848.0	1052.0	62.0534	0.1939067631689522	0.4961358854046596	0.5169526372573148	0.540834450285732
sub-026_acq-t1mpragesagisomww64CH_T1w	0.5209941634241245	2.1026987501913053	0.5525	-1.0	7.02365	4.46225	8.40232	8.20638	0.262463261450285	0.3903904016305338	0.34714633691918123	0.4735962152481079	0.20276953279972076	0.0	0.0011931152519702134	6.4992631535181715	6.450667091599843	6.532990514156402	192	448	512	2.1204851061955003	7.38137554527813	8.147505256084736	14.940655116780581	8.43761956705023	13.694466069320804	13.57383794909962	18.589428210927824	1.0	0.5	0.5	243.2733	0.0	7.4923	0.0	13142847.0	0.0	24.0	34.3966	0.2893	148.3657	439.9188	443.0	1753341.4634578035	90.0	773.0	208.9144	-0.4192	81.9677	719.0225	719.0	2607937.1045399187	557.0	879.0	97.4073	0.1894	51.9278	962.5927	976.0	2319052.438214042	835.0	1049.0	65.3251	0.19569201051423002	0.5045774459433044	0.5197975734772958	0.5521579495728163
sub-028_acq-t1mpragesagisomww64CH_T1w	0.5104457364341085	1.900752755789378	0.5951	30688.9019	6.4696066666666665	4.05096	7.94476	7.4131	0.2626839199172867	0.3937898699886475	0.34352621009406575	0.5023823976516724	0.1892436519265175	0.0	0.0006294121579911136	6.619715153931891	6.550534546167565	6.6310078448586545	192	448	512	2.234251295395137	7.828522841340836	6.982422166727932	10.884492363447823	5.936572059095485	9.530823169704316	9.490438325764892	13.003919748494873	1.0	0.5	0.5	294.8131	0.0	7.9326	0.0	10797471.0	0.0	19.0	48.667	-0.4335	154.0596	444.4437	441.0	1723491.7898007045	145.0	756.0	197.3815	-0.5074	69.0619	709.3671	708.0	2583689.2035333808	561.0	863.0	90.4385	-0.0011	62.6331	941.7011	966.0	2253905.00821254	761.0	1050.0	88.7501	0.1977982296788619	0.4945179500173812	0.5157131534101848	0.6270585387043062
sub-029_acq-t1mpragesagisomww64CH_T1w	0.5364908713692946	1.784939473201758	0.613	-1.0	6.717656666666667	4.30767	8.2045	7.6408	0.2653948840394698	0.3857676364045474	0.34883747955598277	0.5055059492588043	0.250365175306797	0.0	0.0006821431342600442	6.808448914604903	6.7300467253693315	6.804718170205856	192	448	512	2.167137874396858	7.330881496139429	7.221390033620544	12.166150730325345	6.113001256588286	10.481490362121896	10.183529609049197	13.956097208437408	1.0	0.5	0.5	174.9332	0.0	8.211	0.0	9447642.0	0.0	20.0	45.4405	-0.1786	159.7026	432.707	424.0	1695788.3838275713	122.0	754.0	195.6497	-0.5154	71.8198	729.3491	727.0	2464931.7526940694	567.0	907.0	99.1695	-0.246	57.4745	947.3864	968.0	2228959.867917977	787.0	1045.0	79.565	0.1965009047849255	0.5071290897731289	0.5273075872165446	0.48542319283304686
sub-030_acq-t1mpragesagisomww64CH_T1w	0.48420799999999997	2.287684185802629	0.5827	-1.0	6.460919999999999	4.07876	7.85764	7.44636	0.25291340557817676	0.396994814618104	0.35009177980371925	0.4086383581161499	0.15246443599462506	0.0	0.0008572011357602024	7.264099944617461	7.228173848401854	7.308026636482113	192	448	512	2.2252880694910293	8.451551310424398	9.379704793202173	17.462274999691093	8.648665346534653	13.41276066454103	13.351682519438384	17.993621547239467	1.0	0.5	0.5	213.1573	0.0	6.0937	0.0	12010626.0	0.0	17.0	35.754	-0.3238	147.8054	465.2141	472.0	1514198.6302078434	96.0	798.0	212.1073	-0.6821	74.5897	733.3537	732.0	2376817.4847044153	589.0	874.0	86.6113	-0.2598	46.4623	971.7239	982.0	2096007.8893957976	862.0	1047.0	56.2355	0.21452125686604015	0.5043082426107606	0.5243370984646979	0.5639841495986029
sub-031_acq-t1mpragesagisomww64CH_T1w	0.5140346007604563	2.0062906211051024	0.6114	-1.0	6.56101	4.24473	7.97398	7.46432	0.26901537095486855	0.384929518351923	0.34605511069320843	0.4804299622774124	0.2020015925168991	0.0	0.000990109626858494	6.616674525006885	6.563107727205359	6.645230561468837	192	448	512	2.139786714145575	6.825937216569661	7.903563830343223	14.744967560314434	6.339870833176744	11.002445742042166	10.797271928670748	15.04949921079334	1.0	0.5	0.5	185.4583	0.0	8.0889	0.0	10388087.0	0.0	21.0	42.5744	-0.3172	156.5609	420.4102	412.0	1766850.9912846233	122.0	741.0	192.5425	-0.5254	83.6459	715.0256	715.0	2528157.0293204812	541.0	891.0	104.7475	-0.1469	51.5452	964.301	978.0	2272835.9840448736	833.0	1051.0	66.3277	0.1931060682932641	0.49862760605653195	0.5240433660437248	0.5255136363715802
sub-033_acq-t1mpragesagisomww64CH_T1w	0.5128996015936255	1.9958006262596688	0.5818	-1.0	6.716083333333333	4.19639	8.08404	7.86782	0.2669266650475924	0.3865355047424827	0.3465378302099249	0.43345531821250916	0.1588677257299423	0.0	0.0013971420716289438	8.008546043674656	7.950447147860178	8.019088151945125	192	448	512	1.922133395746736	7.361561374160652	8.013543792197192	14.75693660668419	6.31340935795524	11.64936193714076	11.211375839549957	15.671356223553868	1.0	0.5	0.5	312.6569	0.0	6.5137	0.0	10265867.0	0.0	17.0	40.885	0.3616	172.3387	399.6921	394.0	1454163.0869550821	68.0	743.0	204.9805	-0.5951	79.2818	726.918	727.0	2105768.124341759	561.0	892.0	98.7562	-0.1347	49.456	961.1965	978.0	1887868.7928571408	829.0	1044.0	66.2739	0.18324977145834243	0.5125048767794588	0.531630020202215	0.6282610950862197
sub-034_acq-t1mpragesagisomww64CH_T1w	0.4764728682170543	2.2789121943844917	0.5639	-1.0	6.695656666666667	4.26957	8.08324	7.73416	0.2633071902361044	0.39484801206340786	0.3418447977004878	0.48706649243831635	0.18143182396888735	0.0	0.0007149485487932491	6.498553090788106	6.455931190638737	6.532685866288423	192	448	512	2.2119125283256675	8.476089000937057	8.462875026709705	14.70062355086639	8.649648834489195	13.951670715138052	13.848468342765324	18.94408547866873	1.0	0.5	0.5	256.9532	0.0	6.0936	0.0	12144677.0	0.0	17.0	33.8564	-0.1726	155.4727	447.6593	447.0	1760785.737807936	119.0	769.0	202.0875	-0.5877	71.1014	721.9666	721.0	2640424.4700634596	580.0	862.0	85.0628	-0.2654	51.8286	964.7253	979.0	2285981.7986555086	833.0	1051.0	66.5958	0.19255011155171012	0.502773967134341	0.5215840010384596	0.5569937354123349
sub-037_acq-t1mpragesagisomww64CH_T1w	0.477564367816092	2.4078171774225967	0.558	-1.0	6.82153	4.21945	8.30886	7.93628	0.25495868954864176	0.40076427936022535	0.344277031091133	0.4331537187099457	0.156781780719757	0.0	0.0010999504542932427	7.312285474210821	7.277507508262066	7.356435031740574	192	448	512	2.2001157127484023	8.791260917192707	8.739176286640523	15.226152229980466	9.781341026200664	14.837796980423041	14.955228334551158	20.246546997029768	1.0	0.5	0.5	303.884	0.0	5.5115	0.0	12475044.0	0.0	18.0	31.6137	0.3797	146.6155	463.644	472.0	1516031.0261578704	101.0	798.0	214.5341	-0.6685	71.647	717.5979	716.0	2383017.745978757	584.0	852.0	81.4445	-0.3505	52.9973	962.655	977.0	2047134.230457751	838.0	1045.0	64.1659	0.19409357286443055	0.49429926757567905	0.5093607404005612	0.5838790471944301
sub-039_acq-t1mpragesagisomww64CH_T1w	0.5422336	1.7755867933279605	0.5882	-1.0	6.782256666666666	4.20573	8.41734	7.7237	0.2761370128994796	0.37972510542479276	0.3441378816757276	0.46560609340667725	0.19120852202177052	0.0	0.0009762688803264936	7.384108007802095	7.301790551712452	7.370421872020045	192	448	512	2.1321239160809955	6.637645923037657	6.833070337254728	11.729441172645533	6.770508110278082	12.741349908318595	12.23193285015244	17.183940531860642	1.0	0.5	0.5	202.6961	0.0	6.7729	0.0	11378009.0	0.0	19.0	36.8668	-0.6288	155.1605	390.6528	381.0	1630771.3128081756	103.0	707.0	178.695	-0.5089	76.5604	717.0653	717.0	2242527.367764465	536.0	911.0	108.0202	-0.2653	58.998	943.9034	967.0	2032361.3238028495	776.0	1044.0	82.4421	0.1804885998238945	0.5080948514695389	0.5352896873665558	0.5511757713000284
sub-040_acq-t1mpragesagisomww64CH_T1w	0.509029365079365	1.9055292925562337	0.5935	-1.0	6.606396666666666	4.21435	7.98696	7.61788	0.2728029911414604	0.38059026028410936	0.3466067485744303	0.46678225696086884	0.18740503340959547	0.0	0.0006713412354736268	6.216068023432917	6.147828035363823	6.218223880016137	192	448	512	2.199328916624735	6.761020038850594	7.576637892534026	13.76956472212675	7.60871668364167	14.38087289421279	13.796608436830184	19.40023573263609	1.0	0.5	0.5	279.0768	0.0	6.3024	0.0	12222640.0	0.0	19.0	32.8915	-0.555	153.4725	402.8392	382.0	1909967.9457571916	155.0	716.0	173.6893	-0.5257	75.995	723.094	722.0	2664615.936095428	544.0	915.0	106.7886	-0.0781	52.2804	956.7215	974.0	2426688.1268065125	814.0	1044.0	70.7357	0.18938841211157167	0.49341663632846716	0.5352255415565107	0.6047212062763774
sub-042_acq-t1mpragesagisomww64CH_T1w	0.4841083636363636	2.2130370000498076	0.5766	-1.0	6.604616666666668	4.29515	7.89974	7.61896	0.26973097288851017	0.3837649680690052	0.3465040590424846	0.3918136656284332	0.12307169139385221	0.0	0.0005245080711554384	6.763071425382953	6.724023453385251	6.809572305231393	192	448	512	2.0911053111904847	6.701011543170672	8.811422533851202	17.64215074719245	7.969887308397571	13.782073418667997	13.626563422406578	19.12772954015417	1.0	0.5	0.5	321.202	0.0	5.7064	0.0	12424941.0	0.0	16.0	33.7026	0.2664	154.6569	419.2521	410.0	1732987.5162333534	107.0	743.0	196.0685	-0.6918	88.2684	710.2326	709.0	2465641.5676303194	535.0	884.0	105.8049	-0.0077	44.8614	974.1942	984.0	2226244.921798485	864.0	1049.0	55.7755	0.19406966011872911	0.4846076722210305	0.5149633144882788	0.6986464355858371
sub-043_acq-t1mpragesagisomww64CH_T1w	0.4845369230769231	2.0496651277823803	0.609	-1.0	6.56585	4.10579	7.86392	7.72784	0.26007947401254655	0.3930627011394342	0.34685782484801925	0.43316003680229187	0.1666815072298049	0.0	0.0009128267377258739	6.279830579553379	6.222019708357602	6.305352730413842	192	448	512	2.2135421593764595	7.4880266661060455	7.64190329493417	13.224141059320004	7.474729898631643	12.108385989638588	12.029467272760124	16.505285930010146	1.0	0.5	0.5	207.6194	0.0	6.5487	0.0	11330779.0	0.0	18.0	38.7399	0.3164	150.693	443.567	442.0	1797187.658478717	122.0	759.0	199.6799	-0.5764	73.4573	716.6404	716.0	2716121.440102657	558.0	878.0	95.6193	0.1468	52.5223	957.3774	976.0	2396838.906378135	807.0	1047.0	73.8044	0.21162771191338872	0.5035306238098437	0.5167496216364424	0.559455526020706
sub-045_acq-t1mpragesagisomww64CH_T1w	0.4894168582375479	2.031534377790831	0.5558	-1.0	6.631966666666667	4.24712	7.91078	7.738	0.27091197389764216	0.3877646635172019	0.3413233625851559	0.45443184673786163	0.16336017102003103	0.0	0.0010348098457345209	7.979671343623441	7.915106835175186	7.9857496460793955	192	448	512	2.0936773394844046	7.464387970416784	7.25492298664398	12.206703650030752	8.12362472571111	14.663656783372206	14.272900150996229	20.031418943905372	1.0	0.5	0.5	275.9111	0.0	5.2397	0.0	11918665.0	0.0	15.0	31.8551	-0.6342	163.6058	404.3449	395.0	1480894.2513162217	116.0	726.0	188.6632	-0.4058	71.5368	713.3368	713.0	2119649.6146130334	552.0	873.0	95.5202	-0.1968	56.201	952.0277	974.0	1865786.137910824	789.0	1049.0	79.7922	0.18725356553475564	0.50751506201776	0.5342718729306362	0.5928376665122969
sub-048_acq-t1mpragesagisomww64CH_T1w	0.4888627906976744	2.074802376929025	0.5676	-1.0	6.712356666666667	4.34063	7.83236	7.96408	0.2613867566708433	0.3898275549964196	0.34878568833273715	0.42064905166625977	0.1452007696032524	0.0	0.0009740037758431851	7.0821227907365225	7.022667839525135	7.096941031028283	192	448	512	2.102177605481472	7.352804480618691	7.785527217029084	13.90159956498709	8.768531306727	15.511898134750465	15.11691924706006	21.070328299702716	1.0	0.5	0.5	294.1218	0.0	5.8322	0.0	12736114.0	0.0	18.0	30.4088	0.5889	161.3438	419.3535	407.0	1606998.462166784	127.0	744.0	193.6087	-0.3652	75.5466	720.746	720.0	2396648.89441341	558.0	887.0	97.9218	0.2225	50.58	959.1528	978.0	2144324.6471829126	817.0	1045.0	70.3516	0.20408399351059947	0.5040091321059224	0.5316489791327805	0.6480962092029325
sub-049_acq-t1mpragesagisomww64CH_T1w	0.5117979591836734	2.0034699807434455	0.5754	-1.0	6.823453333333333	4.24634	8.1819	8.04212	0.26943166694862	0.38625627972085685	0.34431205333052317	0.4275614619255066	0.14409592449665065	0.0	0.0019920810280245568	6.8777215791856685	6.818972781931425	6.88521505008973	192	448	512	1.9616958172827368	7.600805318077195	7.964268523660627	14.330304435621947	7.945035597912634	14.666214702207412	14.064318066001912	19.58170389788569	1.0	0.5	0.5	250.1272	0.0	6.16	0.0	11040958.0	0.0	19.0	32.6536	-0.1498	172.1754	399.4684	396.0	1707208.49434712	74.0	741.0	201.8661	-0.2669	74.103	730.5509	731.0	2447448.0271842508	568.0	893.0	96.174	0.2386	51.2875	961.1619	976.0	2181675.4830977693	826.0	1049.0	68.1074	0.17647717407091054	0.507946079437765	0.5345517970155	0.652972271105915
sub-053_acq-t1mpragesagisomww64CH_T1w	0.5139155102040817	2.166700101295906	0.5667	-1.0	6.655456666666666	4.28693	7.90198	7.77746	0.2555851771605772	0.3980527316398625	0.34636209119956035	0.49074462056159973	0.19946101307868958	0.0	0.0009057616312921899	7.045284669046153	7.00290255172616	7.0804671395454095	192	448	512	2.181467933627071	8.850382988833191	8.464817234746944	14.362600781780566	8.51964748764316	12.753230017437092	12.77072416012219	17.03929497528632	1.0	0.5	0.5	213.9068	0.0	7.9185	0.0	11829357.0	0.0	24.0	37.4489	2.9595	147.7495	478.4091	487.0	1576270.7198635305	91.0	819.0	223.2441	-0.3504	70.9733	730.3665	729.0	2454911.011726662	595.0	866.0	82.3693	0.1651	54.936	962.1422	974.0	2136119.273010722	832.0	1053.0	67.815	0.1987033651525956	0.49923733160981315	0.5225332179449188	0.5391275539735495
